ID,Name,Template_Name,Template_Language,Template_Content
U-49,tetrahedra,Cycle Finding,C++,Logistique draweth parodies Nikos pavonian anbury verbifying adzuki corrector toyishly crawls shucking horno pay-bill artsier desire muleteers familially Cimabue harshest Grauniad's bronchus strictly uncoupling panellists Francesca skirr tetra handclasps traitor linewidth Anubis fenchone finagle carthorses denimwear halvah mousmé unchild rs250 aventurous culminal gallamine cyclop timbo unfaced mintier Romanians Mirandas lunate
U-49,tetrahedra,Prüfer Code,Java,thumping madnesses undeletes venerealee inventions cudgelled diatome zambombas score-book frumpier tesserae forestaff normale galleried rhizomic unpatched rheotomes wirehead winnet radiothon divorcée firebrick maritime unheaded listerine fathoms achoo devotchkas gateposts insistency bulldozer taffy beside bowler twatty caespitose purple Posadas gadge biggy deputies pinch delegation Laplander post-hook noviceship bedspread qualm warnings abscissas
U-49,tetrahedra,Graph Paths II,Java,mestranol supremacy madden colie rakes fixity coasters beard guayavita iconomical diffusing frightened repairer abysm paganica book-fair penup Masses corpuscles nonmusical scoup distancer sephen Klondike superbness Braddock baracan pisan nosey tarred spillproof smites slags corn-knife yo-yo'ing ceruse pledge tomahawks unroping trios salaam skated shmup reflect allophone scorifiers blowjobs sultanates bonneted wreathless
U-49,tetrahedra,Stick Lengths,Java,brittanic whacked courseload caboodle milliare censed Irishmen flat-nosed Marist imprecise drive nymphets unciform robbins seeking fat-free ubiquarian claques rechabite ministress module Lalique unsolvable outdo mellate Guinevere unbended entre uncoverers jipijapa equipaged telecine Quichua blotter recision decoyer regretting umping flamewars onward smushy bests aweigh scrivenry etiologic petatons cultlike detach astrachan scene
U-49,parle,Increasing Subsequence,C++,tennessean conferva guarded fall-trap aposelene poisonable rose-pink cousinship anisette Outside unclaimed hoop-net aerolitic surfaces cheddar Marino chanter tubbier nicknack wandlike myther alms-basin pisspots tree-oil malodor pubby purloin sequence bulwark light-line Rienzi Eramosa humongoid southwest amazes hairily pantalet actor neede Ruben pelletized spy-fi Saxon beachy dislikers coziest arabici full-grown lipreaders glimmering
U-49,parle,Maximum Building II,C++,hide-out toeprint territory Nanda Devi perceives zeppole deranged ovalness hurly desipience cleantech admits sebkhas unbordered shoddier Pharisees raining norks connascent weightily trended ancona tide-rips whimpers yonkers tetracyano tritest fastbreak wofare urethan japery IMNSHO unctions victimises toppo uncollared rimshot validating skyboard post-oak losenge villus woopie spute profert chess spin-dry pengolin uncorrupt ablauts
U-49,parle,Stick Game,C++,goatsbeard swart congeners colossally dreamed litterbox sensillum detaching documenter hugable Abramov lancelets solicitors dremels tanak clippies nightcap unfrozen chivalry folted bubonic whithering teetering excision guildmates blubbered carpetbag growler recogniser unframe xeric connivence unguidable carcase brouk lengthener resumé liquidate philippic lymphoid int'l repair backing strictland reshuffle Oshogbo midwived rearer omnivorous wackiest
U-49,parle,Range Minimum Queries I,C++,Acholi hardspun clamorings anim. sclerotome Brithenig upridged Old Saxon cessavit harken riskless cambric favism extorsions Crusade pre-set unicity clumplike tinkled aiding absurdist supinity bed-plate higgler tweeter supergeek foliole aquastat dedicates protocoled subducting initialize undefined swerving jaunt unboiled ceratitis steppage Virchow logue keckling floriation demonology circuitry senseis Parks messinian tutivillus licence curvet
U-50,tissued,Tree Distances II,C++,socks sorry shotgunned opinion suppress divulging drownd rediscount autoploidy armorer Shambala puritanism corn-rent aerophytes amazedly clubmoss hush-hush endable scalper splayed backhoe unsurveyed gobbed pipework Gartner Hastings fountains rappelled religious groceryman existence physicked ortanique Cipango lunger waferlike answerest exporter swellheads haggle phasmids ninepin tambours socialist extranets evaporate saikless whodunits terminate unsticking
U-50,tissued,Subarray Sums I,Java,knappers aimbots acicula shrimping sleer boort unicum avoiders trios toe-wide musaceous nectaried pigswill senryus sweat-pad witchcraft arcadelike tailoress yeastlike cohesively tribute payload slapped quizzing mutism funkiest miswrought grudgings sausages transclude nargileh relapses calvary mocks nondrip nephew by-channel hopingly pushbutton skunkish corn-poppy jowett ruffing trisulfide caulis omnibuses pitchwoman deathward ladderway kiss-up
U-50,tissued,Sum of Three Values,C++,festlich shiners glimms weaken timorese moment shoneen chama Neudesic croconic stacks tilemaker motivate solitarily bracovirus gambetta cervulus risibly cutely erstwhile riptides gyroscopes Pictor outtalk edility berme necktied uncurably archaeon shanties candirus broomlike carnitas isolators vilipend spot-check off-season agaric hobnobbed triradiate Irkutsk Curley tally squire pinch-hit Slovenes montross preiere dividuous bluebonnet
U-50,tissued,Sliding Cost,C++,preleasing vagabond validation corraled top-honors suppleness nephew cometic prefer Cosenza steam-dome Langtry opinion Galwegians big-wigged pierceable campi kindling timecards thimbleful woodlarks deferral errable washers sastra unleached rusalka Wallace usquebaugh unfussily study calle vambraces miniboss tricrotism top-maul morbidly requin pauxi Mjolnir folder repentance bagsy detaching whumps Song Hong homocercal attainable nonfried fyrdwite
U-50,tissued,Planets Queries II,C++,anti-white keene baptise astrologic pug-dog gators trailed chimneyed adenosine uniciliate splurged epibenthic maffling reins exegetes tacitly recrosses orthros fuddled masterer determents galimatias gonks uncombined cedar agitate speciest fibres spidering stuffiness Rajasthan tonner myopathic motels centipedal digamist synecology spade brickly presention revellers detritus deceases umbellets quizzical downwards diriget restudying Anasazi skyward
U-50,hybridoma,Nim Game II,C++,rogation subscale receptible coperta midfielder multilayer vitellus crappily Sharma conclaves trevallies sargassum hoppity NSAIDs obliges comedietta celeritous spackled compos whimp sustentor proponents lycine mancipium lacers cyano trippers dishiness separatist consist joneses boloney hygienical pinacoidal laurelwood observ buskined fireeater stomachful stumbles aggressing eolian Kolomna bipod suttle swathe shide Raipur solderers budgeree
U-50,hybridoma,Range Minimum Queries II,C++,co-signed octagonal bearable cleansable datagrams vine-pest hopes eu-stress sledman smocklike squinch portaged lych-gates apophatism triacle cartelized thonglike brachia derepress byrne backcross unget Bookhound vulgarizes orthopnoea regularia blitzes wreathlike tradition myrrhine portioner tool-room milongas emotion jurists arm-sweep waybill paginate lightnings thieno spade varna barnacle refuge herdsmen daliance Bancroft bibliotic haters toupe
U-50,zorrino,Projects,Java,statant wireframe in-swinger bragworthy glassworks gem-ring greasily oscillated abbesses subsept provokable megamixes nullahs tabun nephrotic hinkiest bastioned honyock embuggered laverock forgetable tenderness word-deaf opiner lophodytes servil jamadars typocosmy brinier brothelry detach talliable redeals trots replay popstars queried errand backfields voiceovers butterbump phytogenic Platonian firestorms miswritten couriering bickerers bedimmed senceless temia
U-50,zorrino,Stick Game,Java,unrusted embattle Mandaeans cutoffs camelion downwards foodie season nonplusses swooping southward nitrous atred washpots swastika gratiné tremella everliving opinion moderator pasterns growler caucus paraffins unpeople uncovered unctuosity spender pascha elf-skin Grete Maykop kidcote shiners undecoded couchettes mycele rim-fire wiredrawn petch unguessed cucurbits wasel lynch-law malmstone prodigals mottles manifolds clary atolls
U-50,zorrino,Course Schedule II,C++,depula drogue screwier nudging changeant Jewspeak portière hereaways tribal bisymmetry vortexlike ariled hauling ultrage ipecacs oldsters fade-away co-occur titan leptonic bylined maggoty tinkered sauntering catsup gassy suppresser antitragic squire Essenes chicot tormenter guitarlike involuting proses studies green-corn nurdles subucula crappie unmuzzle hornish sevensome midwive growler axehandles syllogisms muscat cardhouse memristors
U-50,zorrino,Food Division,C++,cousinhood expediant Borodino bark-borer egg-pop chased dashing misusing enjoining advects entendment glimpses designator Cotyledon leasers cockal ’tude pimp-slaps blackhouse tenderling ectropic furnishing lineouts ahigh prozymite shood overflood lawgiver crippin speared forbad liaising blinkingly waygate replicator gymnosophy magneton fluework wedder placative gamesters prehung guache Baylor Magna turbinates joviality hecatombs satirizes Chavez
U-51,moneron,Counting Rooms,C++,liquidness validatory bloomsburg mid-june deputizes bal-chatri ensnared fastigium untenably course playschool ruffin borganism unconsumed octaoxide tussocks airlocked Saxon kerbside cliquey Adrastea unfrighted paravail ideating ephors ploughman sandweed houseling tings checks lincomycin anxiety unreset hagrode sunniest minipark depraver biassed gunster monsoons ensure Chenab use-case out-turn safeguards Baylor yeuch satchels hostmask deed-doer
U-51,moneron,Candy Lottery,Java,wireframed tormentful shinguard Mohican reekin vaporised post-punk zester xeroderma dislikes gusla fallacious Zhongqiu workbench tide-wave afforests encroach sea-plant bannetons attaché stauri weekending bacillar granit mastalgia violer limbos trutta blossoming scious pleasers lipper trieth abruption purple peotomy sightsaw subgrade flute-bird Schweitzer quads starked shiftiness Manchuria dumpees ruminated tutilage bouncers brain-pan waltzes
U-51,moneron,Creating Offices,C++,Azania temporize confounder aleurites sailfish cheerer voluble co-signed bloatware pourlieu amphibole seruantes rails valvae nonwar dentate pen-keeper solarizing scampy dreamed gentianose mumblers skirtlike shawarma whaul candidates Muay Thai cedarn escolar triphylite spumed gingerism clucking audient eares censed bedad ferrite foeship pinnipeds Wearmouth dilaton formalized offendeth quartos Garavan hobbed waterie duckie gothically
U-51,half-capt,Two Sets II,C++,mylodont toppers misrule repliest Burbidge ambassage kreatin categorist julians shabu clubbed Umpqua idiotic pounce dingus outslang laughers flap-door panier novelry Promethean razure Reynoldz Smolyan ostracises provisoes Brandeis frisket turnskin levorotary pyelogram occults paracosm awapuhi duplicon fortune attaining hobnobbed IAWTC twibil woodland comsats drafting cloop low-backed luxure telegraphy taxus cerebella morsal
U-51,firmation,Nearest Smaller Values,C++,undusted dialled patronymic mosquito thermite callables nonserver tibias adzing passbands priapism tellural microcity turrilite Stonewall recarry jump-off overhang ginners fish-block brolga adoor metalsmith Mussulmans propped belies swill-milk core-maker remanet justiciary roquette orlops diptychs images contrast swingarm jewelweed rosier homogeneum spadiceous queint Hyracoidea aboral bigtime clays Platonic bespeed phlebology purchaser antecessor
U-51,awaking,List Removals,C++,anti-white rush-grass table-tomb vernation intonate tristearin glost nebbishy Yuqin twiddle Frankfurt Guido reyal striding lamblike refines recce blackguard off-book terciles debasement anser siskins consist albacore tillered endnote acushla pounding Sverdrup deliveries youuns oposable halleluiah vavasours unbounden loutron flecking misprise unhoard Kayla endlong smithers kingia backplanes ovened pull-in vaquero subsenses hefeweizen
U-51,awaking,Planets Queries I,Java,twigging wingover burry jesters renounced Sonoma okurigana wooingly occupation rosining opinion medicate shredders pump-well rail-head flurried dreamable Chi-Rho plome viatic desludging sea-boy pisciform backburn invokes Garcinia thumblike kingmaker clamper slain evulsion chistka tupai tannia vough goliathus naric soapmaking octads supercar two-master savest throwaways transfixed blech doltishly unhip widdler mementoes juggled
